File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
72a62610-58ce-4bcd-a952-73ad6805cc13	378bfe47-b8a4-4b68-b826-8b4c546a5b15_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-HNSC	TCGA-CN-A49A	TCGA-CN-A49A-01A	Primary Tumor
950be87f-7231-4f7f-845e-269d3ab0a53d	eca5bb59-c328-42ef-ab9e-59de11359a59_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-HNSC	TCGA-BA-4075	TCGA-BA-4075-01A	Primary Tumor
1918862c-670f-4fa7-adde-bd5e11fa8263	fdbb4ad9-0c68-496e-bc79-745d123a88ed_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-HNSC	TCGA-BB-7863	TCGA-BB-7863-01A	Primary Tumor
cd051804-c23c-4b35-8363-c8fbd79e4ab7	c8dfb2c9-c93f-4ad2-a52a-635eec0cdc46_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-HNSC	TCGA-D6-A4ZB	TCGA-D6-A4ZB-01A	Primary Tumor
82457386-f780-48a7-b9ff-3324e06ff651	f9534093-6513-4766-b8b8-39e96abbb79b_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-HNSC	TCGA-CR-5250	TCGA-CR-5250-01A	Primary Tumor
b8812911-072c-4ce1-b51f-533711addd57	63634e70-0c7d-4365-83a4-3c2b4421493c_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-HNSC	TCGA-UF-A7JO	TCGA-UF-A7JO-01A	Primary Tumor
749f9cda-04f7-42a1-b137-9268c566e9ca	93aca42d-0eed-406a-9773-1d034f571af6_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-HNSC	TCGA-CV-7180	TCGA-CV-7180-01A	Primary Tumor
47505e9c-5d35-4f42-9839-268534fa05e0	06496da4-2928-4714-a2d8-dfc5418d5d0a_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-HNSC	TCGA-CV-6935	TCGA-CV-6935-01A	Primary Tumor
11ade46b-120b-42d4-bbfb-24aab95aedaf	3de80abe-fc83-461f-bd23-56bc491fd22e_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-HNSC	TCGA-P3-A5QE	TCGA-P3-A5QE-01A	Primary Tumor
987acfb0-94f7-4e89-89d4-39a0f62840ec	11a04365-1c41-4a3b-b232-987a564d6593_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-HNSC	TCGA-CN-A49C	TCGA-CN-A49C-01A	Primary Tumor
955e8ec5-ee66-4d4e-b1b3-7359228040c3	4a88b379-38d7-479e-8766-7ceaa760bda8_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-HNSC	TCGA-D6-6825	TCGA-D6-6825-01A	Primary Tumor
edf896b9-b15c-42db-8f3b-430d0e4e10e1	c4f64232-2563-4b2d-9fdb-d0ad06f44659_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-HNSC	TCGA-CR-5247	TCGA-CR-5247-01A	Primary Tumor
a8d367b8-cec6-45af-8b5c-1cd3e0c1ef45	38d33078-8565-4b78-b7d1-abb5f315d326_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-HNSC	TCGA-CV-A6JT	TCGA-CV-A6JT-01A	Primary Tumor
76de1d33-afb3-4675-b291-370d365f3894	a2721220-2514-46f7-881d-b9c5eb561355_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-HNSC	TCGA-CQ-A4C7	TCGA-CQ-A4C7-01A	Primary Tumor
73b74e36-8601-4c40-ab13-c5535fd81a7d	a4a01e23-6d7e-4e94-86eb-9ee9c2f38113_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-HNSC	TCGA-CN-6998	TCGA-CN-6998-01A	Primary Tumor
