File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
a22143ed-68fd-4bc7-9bff-bd8b231a7d01	19164fa9-94fd-401f-aea6-84367a40484f_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-COAD	TCGA-AA-3672	TCGA-AA-3672-01A	Primary Tumor
8d343a00-969b-4247-a015-80f85e1bce76	37bf7c1f-9936-4cdd-84f5-0f0292c59eba_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-COAD	TCGA-AA-3552	TCGA-AA-3552-01A	Primary Tumor
5d649020-6605-4739-b1b6-989eff729c04	37bf7c1f-9936-4cdd-84f5-0f0292c59eba_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-COAD	TCGA-AA-3552	TCGA-AA-3552-01A	Primary Tumor
00514b8f-a5c8-4377-b5c4-8d621b352af4	657fdd7d-60f5-4c36-99eb-b1ab714473d8_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-COAD	TCGA-AA-3867	TCGA-AA-3867-01A	Primary Tumor
12fb16e6-14ae-4df9-820f-7e92433f834a	657fdd7d-60f5-4c36-99eb-b1ab714473d8_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-COAD	TCGA-AA-3867	TCGA-AA-3867-01A	Primary Tumor
89234f04-bca2-43dd-a083-e2a8838e3ce5	6445f3f4-871d-4d2f-89c2-cd047160818d_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-COAD	TCGA-AA-3560	TCGA-AA-3560-01A	Primary Tumor
a6d007e6-a2a6-4617-ab72-22df49d0d9d6	6445f3f4-871d-4d2f-89c2-cd047160818d_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-COAD	TCGA-AA-3560	TCGA-AA-3560-01A	Primary Tumor
46bb97c5-9afc-4f32-a2b9-5b76fe834863	8a9548f4-0707-4f50-a876-8c567c5579a3_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-COAD	TCGA-AA-3971	TCGA-AA-3971-01A	Primary Tumor
084847e1-c03a-4648-bf9f-cef60d441583	33d748f7-cb75-4054-82de-bf1791497863_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-COAD	TCGA-AA-3819	TCGA-AA-3819-01A	Primary Tumor
0274aa06-875d-42f4-9f53-4a3c89c94e71	6734bb3a-8745-4f55-8ce8-d431adba6bf2_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-COAD	TCGA-AA-A029	TCGA-AA-A029-01A	Primary Tumor
d857d261-796d-488c-ba27-2db410d4e786	33d748f7-cb75-4054-82de-bf1791497863_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-COAD	TCGA-AA-3819	TCGA-AA-3819-01A	Primary Tumor
537c6fe9-3844-455d-b29c-e917f1a3765f	c6b691d2-d29f-471d-9102-0ed5ede96547_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-COAD	TCGA-AA-A01C	TCGA-AA-A01C-01A	Primary Tumor
bb7d7409-3191-421c-b2d1-3cc70089b917	c6b691d2-d29f-471d-9102-0ed5ede96547_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-COAD	TCGA-AA-A01C	TCGA-AA-A01C-01A	Primary Tumor
5e4c98a8-4149-4501-bfab-1a18df6d0783	e8f79716-acc6-46c9-9058-9a08533fa36f_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-COAD	TCGA-AA-3986	TCGA-AA-3986-01A	Primary Tumor
